,Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
140,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-01,1re Section Pont Tamarin,1re Section Pont Tamarin,Disp. de Los Palma (NF),Dispensaire,Privé à but lucratif,611309,19.144339,-72.019037
141,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-01,1re Section Pont Tamarin,1re Section Pont Tamarin,Disp. la Belle Onde,Dispensaire,Public,611402,19.144339,-72.019037
142,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-01,1re Section Pont Tamarin,1re Section Pont Tamarin,Centre de Santé de Maïssade,CAL,Public,612101,19.176316,-72.138886
143,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire de Selpètre,CSL,Public,612104,19.141291,-72.19139
144,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Cinquième,Dispensaire,Public,612105,19.166666,-72.149999
145,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Madame Joie,Dispensaire,Public,612106,19.165368,-72.231564
146,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire de Bois-Rouge,Dispensaire,Public,612202,19.112799,-72.21179
147,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Ossenande,Dispensaire,Public,612303,19.20221,-72.133687
148,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Bassin Cave (NF),Dispensaire,Privé à but lucratif,612307,19.188423,-72.178987
149,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Hatty (NF),Dispensaire,Privé à but lucratif,612308,19.188423,-72.178987
150,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Centre de Santé de Thomonde,CAL,Mixte,613101,19.017612,-71.964794
151,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Polyclinique commun. Thomonde,CSL,Privé à but lucratif,613106,,
152,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,CS Baille-Tourrible,CSL,Mixte,613305,19.026162,-72.077434
153,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire La Hoye,Dispensaire,Public,613402,18.956986,-71.926195
154,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Caste (NF),CSL,Public,613404,18.866679,-71.950696
155,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire Pareidon (NF),Dispensaire,Privé à but lucratif,613403,,
156,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Fort St Michel,HCR,Mixte,311302,19.741115,-72.194176
157,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Disp. ND Lourdes Carénage,CSL,Mixte,311203,,
158,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-02,2e Section Bassin,2e Section Bassin,Dispensaire de Labadie,CSL,Public,311204,19.749253,-72.218767
159,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,"Disp. Sacré-Coeur, Rue 2K",Dispensaire,Privé à but lucratif,311205,19.754856,-72.205102
160,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CEMAD Petite Anse,CAL,Privé à but lucratif,311309,,
161,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,"FOSREF, rue 16",CSL,Privé à but non lucratif,311210,,
162,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Clinic Médico-Dentaire St Joseph,CSL,Privé à but lucratif,311311,,
163,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Dispensaire St Jean Bosco,Dispensaire,Privé à but lucratif,311212,,
164,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,DASH,CSL,Privé à but lucratif,311221,,
165,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CS Passion du Christ,CSL,Privé à but lucratif,311314,,
166,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CS commun. de Nutrition,CSL,Privé à but lucratif,311313,,
167,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,FOSREF Lakay,CSL,Privé à but non lucratif,311220,,
168,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Dispensaire Caritas,CSL,Privé à but lucratif,311219,19.755024,-72.204899
169,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CS St Jude de Cap Haïtien,CSL,Privé à but lucratif,311216,,
170,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Clinique Médicale de Cité du Peuple,CSL,Privé à but lucratif,311218,,
171,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Unité de Lutte pour la santé,CSL,Privé à but non lucratif,311122,,
172,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CS médical Shela,CSL,Privé à but lucratif,311217,,
173,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,Hôpital Justinien,HU,Public,311200,19.76244,-72.206315
174,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-03,3e Section Pte Riviere de Bayonnais,3e Section Pte Rivière de Bayonnais,CDS La Fossette,CSL,Mixte,311201,19.753813,-72.206017
175,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,"Disp. Solano SA, Labadie (NF)",Dispensaire,Privé à but lucratif,311106,19.749253,-72.218767
176,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Disp. ND Ste Philomène,Dispensaire,Privé à but lucratif,311207,19.745017,-72.21048
177,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,CSL Madeline,CSL,Mixte,311308,,
178,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre de santé Ste Trinité,CSL,Privé à but lucratif,311215,,
179,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Dispensaire de Limonade,CSL,Public,313301,19.669489,-72.126098
180,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Disp. Bord de mer Limonade,Dispensaire,Mixte,313103,19.727527,-72.11915
181,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,CSL Porte Ouverte,CSL,Privé à but lucratif,313202,,
182,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre de Santé St Charles,CSL,Privé à but non lucratif,313304,,
183,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre de Santé Sooring,CSL,Privé à but lucratif,313305,,
184,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre Catholique Limonade (NF),CSL,Privé à but lucratif,313306,,
185,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Hôp. Universitaire de Mirebalais,HU,Public,621308,18.837029,-72.113423
186,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Dispensaire Décaussière (NF),Dispensaire,Public,621307,,
187,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Dispensaire Grand Boucan (NF),Dispensaire,Privé à but lucratif,621305,18.785057,-72.081949
188,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Dispensaire Fonds Michel,Dispensaire,Privé à but lucratif,621306,18.710276,-72.157775
189,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre de santé ODECOM,CSL,Mixte,621410,,
190,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-04,4e Section Poteaux,4e Section Poteaux,Centre de santé Trianon,CSL,Mixte,621409,,
191,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire Marché Canard,Dispensaire,Public,621504,18.785538,-72.030515
192,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Clinique Mennonite,CSL,Public,621603,18.785057,-72.081949
193,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire de Sarazin,Dispensaire,Public,621601,18.800437,-72.004715
194,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,CAL Sacre Coeur,Hôpital,Privé à but lucratif,323201,19.60986,-72.20942
195,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,La Providence de Lory,CSL,Privé à but non lucratif,323305,19.716859,-72.226939
196,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Disp. Carrefour des Pères,Dispensaire,Public,323302,19.684647,-72.20557
197,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire de Thibault,Dispensaire,Privé à but lucratif,323103,19.633023,-72.227267
198,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Centre Santé Fanm,CAL,Mixte,631202,18.82944,-71.93639
199,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Centre de santé Mount Gold (NF),CSL,Privé à but lucratif,631205,,
200,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Centre de santé de Lascahobas,CAL,Mixte,631201,18.831787,-71.935658
201,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire de Bahon,CSL,Public,332501,19.469415,-72.114234
202,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire. St Joseph,Dispensaire,Privé à but lucratif,332502,19.336228,-72.114158
203,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire de Croix Fer (NF),Dispensaire,Privé à but lucratif,632102,18.863227,-71.81155
204,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Centre de Santé de Baptiste,CAL,Public,632104,18.800683,-71.782641
205,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Hôp. Notre Dame de la Nativité,HCR,Public,632101,18.8669,-71.7631
206,,Artibonite,Latibonit,HT0511,Gonaives,Gonaïves,HT0511-05,5e Section Labranle,5e Section Labranle,Dispensaire de Roy Sec,Dispensaire,Public,632203,18.894522,-71.836756
207,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,CSL de St Raphaël,CAL,Public,341401,19.440983,-72.200517
208,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,St Joseph,Dispensaire,Privé à but non lucratif,341402,19.436387,-72.200492
209,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,Centre de Santé de Savanette,CSL,Mixte,633201,18.745873,-71.8227
210,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,Dispensaire de Colombier,Dispensaire,Mixte,633202,18.74609,-71.841443
211,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,CSL de Dondon,CAL,Public,342401,,
212,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,Disp. Commun. de Dondon (NF),Dispensaire,Privé à but lucratif,342103,,
213,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-01,1re Section Savane Carree,1re Section Savane Carree,St Joseph,Dispensaire,Privé à but lucratif,342402,19.52619,-72.241752
214,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Dispensaire de Boc Banic,Dispensaire,Public,642201,19.049998,-71.750002
215,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Clinique St Joseph,CAL,Privé à but non lucratif,642202,19.082713,-71.839262
216,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,CSL de Ranquitte,CAL,Public,343101,,
217,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Dispensaire Brenda West,CSL,Public,343102,,
218,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Disp. St Joseph (Catholique),Dispensaire,Public,343103,19.399373,-72.057575
219,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Centre médico-social de Gébeau,CSL,Mixte,811402,18.622122,-74.1116
220,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-02,2e Section Passe-Reine ou Bas d'Ennery,2e Section Passe-Reine ou Bas d'Ennery,Sainte Thérèse de l’Enfant Jésus,Dispensaire,Mixte,811803,18.635672,-74.186146
221,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,NDPS de Latibolière,Dispensaire,Mixte,811404,18.595286,-74.137916
222,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,ND de l’Assomption de Numéro 2,Dispensaire,Mixte,811908,18.662431,-74.157489
223,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,Bon Pasteur de Prévilé,CAL,Mixte,811309,18.536388,-74.157455
224,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,Immaculée Conception Ste Hélène,CSL,Mixte,811710,18.637605,-74.112174
225,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,Hôpital Saint Antoine,HCR,Public,811900,18.645613,-74.11801
226,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,Haitian Health Foundation,CSL,Privé à but non lucratif,811801,,
227,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-03,3e Section Chemin Neuf,3e Section Chemin Neuf,Siloé de Léon,Dispensaire,Public,811205,18.545621,-74.111399
228,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,SSPE de Mackandal,Dispensaire,Public,811906,18.647255,-74.115537
229,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,SSPE de Marfranc,Dispensaire,Public,811707,18.587256,-74.208942
230,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,Dispensaire Sainte Anne,Dispensaire,Public,811211,,
231,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,Hôp. Bienfaisance de Pignon,HCR,Public,344101,19.33767,-72.11887
232,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,St Joseph,Dispensaire,Privé à but non lucratif,344102,19.336228,-72.114158
233,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,CSL La Victoire,CAL,Public,345101,19.338179,-72.023904
234,,Artibonite,Latibonit,HT0512,Ennery,Ennery,HT0512-04,4e Section Puilboreau,4e Section Puilboreau,Dispensaire Saint Joseph (NF),Dispensaire,Privé à but lucratif,345102,19.350713,-72.021933
235,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Alliance Santé Borgne,CAL,Mixte,351704,19.84646,-72.52275
236,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Disp. de Petit Bourg Borgne,Dispensaire,Public,351302,19.812163,-72.57187
237,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,CAL de Borgne (NF),CAL,Public,351301,19.838873,-72.515124
238,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Corpus Christi (NF),Dispensaire,Privé à but lucratif,351303,,
239,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,CSL de Port Margot,CSL,Privé à but lucratif,352201,19.751174,-72.429289
240,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Dispensaire Petit Bourg,CSL,Public,352602,19.721284,-72.453254
241,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Dispensaire de Bayeux,CSL,Mixte,352503,19.808285,-72.433495
242,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Dispensaire Malachy,CSL,Mixte,352204,19.75062,-72.428401
243,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Clinique Méd. Dr Dorsainvil,CSL,Privé à but lucratif,352307,,
244,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Disp. Wesleyen de Fauché,CAL,Privé à but non lucratif,352305,19.737009,-72.430088
245,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Disp. Cath de Pt Bourg,Dispensaire,Privé à but lucratif,352206,19.753971,-72.4639
246,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,CS Léon Coicou d’Anse du Clerc,CSL,Mixte,812102,18.647589,-74.278498
247,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,SSPE St Joseph des Abricots,CSL,Public,812203,18.648601,-74.307221
248,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Chemen Lavi de Bonbon,Dispensaire,Public,8131001,18.630669,-74.237501
249,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,HHF de Bonbon,Dispensaire,Privé à but lucratif,8131002,18.630669,-74.237501
250,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,Centre de Santé de Moron,CSL,Public,814101,18.559778,-74.259101
251,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,ND de Lourdes de Moron,Dispensaire,Privé à but lucratif,814103,18.559778,-74.259101
252,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-01,1re Section Deluge,1re Section Deluge,HHF de Moron,Dispensaire,Privé à but lucratif,814102,18.477132,-74.265321
253,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,Hôpital Bon Samaritain,Hôpital,Privé à but lucratif,361702,19.657875,-72.409327
254,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,Dispensaire de Camp Coq,CSL,Public,361503,19.633546,-72.42584
255,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,Dispensaire Catholique de Camp Coq,CSL,Privé à but lucratif,361506,,
256,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,Dispensaire Haut Limbé,CAL,Mixte,361304,19.699107,-72.356567
257,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,Centre Galilée de Haut Limbé,CSL,Privé à but non lucratif,361305,19.699107,-72.356567
258,,Artibonite,Latibonit,HT0531,Saint-Marc,Saint-Marc,HT0531-02,2e Section Bois Neuf,2e Section Bois Neuf,St Jean de Limbe,HCR,Mixte,361701,19.707383,-72.402015
